file,speaker,label
13558.wav,Donald Trump,bona-fide
13561.wav,Barack Obama,bona-fide
13562.wav,Christopher Hitchens,bona-fide
13563.wav,Alec Guinness,bona-fide
13564.wav,Donald Trump,bona-fide
13565.wav,JFK,bona-fide
13567.wav,Donald Trump,bona-fide
13569.wav,Alec Guinness,bona-fide
13571.wav,Ayn Rand,bona-fide
13573.wav,Alec Guinness,bona-fide
13574.wav,Alec Guinness,bona-fide
13575.wav,JFK,bona-fide
13576.wav,Christopher Hitchens,bona-fide
13580.wav,Alec Guinness,bona-fide
13582.wav,Alec Guinness,bona-fide
13583.wav,Donald Trump,bona-fide
13584.wav,Barack Obama,bona-fide
13585.wav,Barack Obama,bona-fide
13586.wav,Boris Johnson,bona-fide
13588.wav,Bernie Sanders,bona-fide
13589.wav,FDR,bona-fide
13590.wav,Barack Obama,bona-fide
13593.wav,Donald Trump,bona-fide
13594.wav,Donald Trump,bona-fide
13595.wav,Barack Obama,bona-fide
13599.wav,Louis Farrakhan,bona-fide
13600.wav,JFK,bona-fide
13603.wav,Boris Johnson,bona-fide
13604.wav,Alec Guinness,bona-fide
13605.wav,Bill Clinton,bona-fide
13607.wav,Christopher Hitchens,bona-fide
13610.wav,JFK,bona-fide
13611.wav,Barack Obama,bona-fide
13612.wav,Alec Guinness,bona-fide
13614.wav,Alec Guinness,bona-fide
13615.wav,Donald Trump,bona-fide
13617.wav,Ayn Rand,bona-fide
13618.wav,Alec Guinness,bona-fide
13619.wav,Ronald Reagan,bona-fide
13621.wav,George W. Bush,bona-fide
13623.wav,Donald Trump,bona-fide
13624.wav,Barack Obama,bona-fide
13625.wav,Nick Offerman,bona-fide
13626.wav,Alec Guinness,bona-fide
13627.wav,JFK,bona-fide
13628.wav,Christopher Hitchens,bona-fide
13629.wav,Donald Trump,bona-fide
13634.wav,Milton Friedman,bona-fide
13635.wav,Alec Guinness,bona-fide
13637.wav,Lyndon Johnson,bona-fide
13639.wav,Donald Trump,bona-fide
13640.wav,Alec Guinness,bona-fide
13641.wav,Bill Clinton,bona-fide
13643.wav,Barack Obama,bona-fide
13644.wav,Kamala Harris,bona-fide
13648.wav,Winston Churchill,bona-fide
13651.wav,Ayn Rand,bona-fide
13652.wav,Christopher Hitchens,bona-fide
13653.wav,Donald Trump,bona-fide
13654.wav,Barack Obama,bona-fide
13655.wav,Barack Obama,bona-fide
13656.wav,Donald Trump,bona-fide
13657.wav,Ronald Reagan,bona-fide
13658.wav,Ayn Rand,bona-fide
13659.wav,FDR,bona-fide
13660.wav,Queen Elizabeth II,bona-fide
13661.wav,Barack Obama,bona-fide
13662.wav,Donald Trump,bona-fide
13666.wav,Ayn Rand,bona-fide
13667.wav,Alexandria Ocasio-Cortez,bona-fide
13670.wav,Donald Trump,bona-fide
13671.wav,Ayn Rand,bona-fide
13672.wav,Bernie Sanders,bona-fide
13676.wav,Christopher Hitchens,bona-fide
13682.wav,Lyndon Johnson,bona-fide
13684.wav,Ayn Rand,bona-fide
13685.wav,FDR,bona-fide
13687.wav,Richard Nixon,bona-fide
13689.wav,Donald Trump,bona-fide
13690.wav,Bill Clinton,bona-fide
13691.wav,Alec Guinness,bona-fide
13693.wav,Boris Johnson,bona-fide
13695.wav,Ayn Rand,bona-fide
13697.wav,Donald Trump,bona-fide
13699.wav,Donald Trump,bona-fide
13700.wav,Louis Farrakhan,bona-fide
13701.wav,Alec Guinness,bona-fide
13704.wav,Bill Clinton,bona-fide
13705.wav,Alec Guinness,bona-fide
13706.wav,Martin Luther King,bona-fide
13708.wav,Ayn Rand,bona-fide
13709.wav,Bill Clinton,bona-fide
13711.wav,Bernie Sanders,bona-fide
13713.wav,Mark Zuckerberg,bona-fide
13714.wav,Barack Obama,bona-fide
13715.wav,Donald Trump,bona-fide
13717.wav,Donald Trump,bona-fide
13718.wav,Barack Obama,bona-fide
13721.wav,Donald Trump,bona-fide
13722.wav,Barack Obama,bona-fide
13723.wav,Bernie Sanders,bona-fide
13725.wav,Barack Obama,bona-fide
13726.wav,Malcolm X,bona-fide
13728.wav,Bill Clinton,bona-fide
13730.wav,Barack Obama,bona-fide
13731.wav,Ayn Rand,bona-fide
13732.wav,Bill Clinton,bona-fide
13734.wav,Donald Trump,bona-fide
13738.wav,Barack Obama,bona-fide
13741.wav,Winston Churchill,bona-fide
13742.wav,Ronald Reagan,bona-fide
13743.wav,Barack Obama,bona-fide
13747.wav,Queen Elizabeth II,bona-fide
13749.wav,Alec Guinness,bona-fide
13751.wav,Norm MacDonald,bona-fide
13754.wav,Barack Obama,bona-fide
13755.wav,Robert Kardashian,bona-fide
13756.wav,Donald Trump,bona-fide
13759.wav,Barack Obama,bona-fide
13760.wav,George W. Bush,bona-fide
13763.wav,Bernie Sanders,bona-fide
13765.wav,Bernie Sanders,bona-fide
13767.wav,Alec Guinness,bona-fide
13768.wav,Bill Clinton,bona-fide
13769.wav,Richard Nixon,bona-fide
13771.wav,Alexandria Ocasio-Cortez,bona-fide
13772.wav,Ayn Rand,bona-fide
13773.wav,Ronald Reagan,bona-fide
13774.wav,Bill Clinton,bona-fide
13775.wav,Dwight Eisenhower,bona-fide
13776.wav,Bernie Sanders,bona-fide
13777.wav,Donald Trump,bona-fide
13781.wav,Donald Trump,bona-fide
13783.wav,Alec Guinness,bona-fide
13784.wav,Donald Trump,bona-fide
13786.wav,Mark Zuckerberg,bona-fide
13787.wav,Barack Obama,bona-fide
13788.wav,Alec Guinness,bona-fide
13791.wav,Donald Trump,bona-fide
13793.wav,Bill Clinton,bona-fide
13794.wav,Barack Obama,bona-fide
13795.wav,Bill Clinton,bona-fide
13796.wav,Barack Obama,bona-fide
13798.wav,Ayn Rand,bona-fide
13799.wav,Barack Obama,bona-fide
13800.wav,Bernie Sanders,bona-fide
13801.wav,Alec Guinness,bona-fide
13802.wav,Ayn Rand,bona-fide
13803.wav,Winston Churchill,bona-fide
13804.wav,Bill Burr,bona-fide
13805.wav,Alexandria Ocasio-Cortez,bona-fide
13806.wav,Bill Clinton,bona-fide
13808.wav,Donald Trump,bona-fide
13811.wav,Nelson Mandela,bona-fide
13812.wav,Alec Guinness,bona-fide
13813.wav,Donald Trump,bona-fide
13814.wav,Barack Obama,bona-fide
13815.wav,Ayn Rand,bona-fide
13816.wav,Barack Obama,bona-fide
13818.wav,Ayn Rand,bona-fide
13821.wav,Nick Offerman,bona-fide
13822.wav,Barack Obama,bona-fide
13824.wav,Winston Churchill,bona-fide
13825.wav,Donald Trump,bona-fide
13826.wav,Alec Guinness,bona-fide
13827.wav,Arnold Schwarzenegger,bona-fide
13828.wav,Louis Farrakhan,bona-fide
13829.wav,Donald Trump,bona-fide
13830.wav,Christopher Hitchens,bona-fide
13831.wav,Donald Trump,bona-fide
13837.wav,Barack Obama,bona-fide
13838.wav,Bernie Sanders,bona-fide
13840.wav,Boris Johnson,bona-fide
13842.wav,Barack Obama,bona-fide
13843.wav,Arnold Schwarzenegger,bona-fide
13844.wav,Bill Clinton,bona-fide
13846.wav,Martin Luther King,bona-fide
13848.wav,Ronald Reagan,bona-fide
13850.wav,Alec Guinness,bona-fide
13851.wav,George Carlin,bona-fide
13854.wav,Donald Trump,bona-fide
13855.wav,Alec Guinness,bona-fide
13856.wav,Frank Sinatra,bona-fide
13858.wav,Barack Obama,bona-fide
13859.wav,Boris Johnson,bona-fide
13860.wav,Martin Luther King,bona-fide
13861.wav,Barack Obama,bona-fide
13862.wav,Christopher Hitchens,bona-fide
13863.wav,Barack Obama,bona-fide
13865.wav,Alexandria Ocasio-Cortez,bona-fide
13866.wav,Nelson Mandela,bona-fide
13867.wav,Ronald Reagan,bona-fide
13869.wav,Donald Trump,bona-fide
13871.wav,Donald Trump,bona-fide
13873.wav,Barack Obama,bona-fide
13876.wav,Donald Trump,bona-fide
13877.wav,Milton Friedman,bona-fide
13878.wav,Dwight Eisenhower,bona-fide
13879.wav,Martin Luther King,bona-fide
13881.wav,Barack Obama,bona-fide
13883.wav,Ayn Rand,bona-fide
13884.wav,Barack Obama,bona-fide
13891.wav,Ayn Rand,bona-fide
13894.wav,Christopher Hitchens,bona-fide
13895.wav,George Carlin,bona-fide
13897.wav,Bill Clinton,bona-fide
13899.wav,Donald Trump,bona-fide
13900.wav,Donald Trump,bona-fide
13902.wav,Ayn Rand,bona-fide
13904.wav,Ayn Rand,bona-fide
13905.wav,Ayn Rand,bona-fide
13907.wav,Barack Obama,bona-fide
13908.wav,Alec Guinness,bona-fide
13909.wav,Barack Obama,bona-fide
13911.wav,George W. Bush,bona-fide
13912.wav,Donald Trump,bona-fide
13913.wav,Christopher Hitchens,bona-fide
13914.wav,Barack Obama,bona-fide
13915.wav,Donald Trump,bona-fide
13916.wav,Milton Friedman,bona-fide
13917.wav,Donald Trump,bona-fide
13919.wav,Mark Zuckerberg,bona-fide
13920.wav,Bernie Sanders,bona-fide
13921.wav,Bernie Sanders,bona-fide
13924.wav,Barack Obama,bona-fide
13928.wav,Bernie Sanders,bona-fide
13929.wav,Donald Trump,bona-fide
13930.wav,Donald Trump,bona-fide
13931.wav,Barack Obama,bona-fide
13932.wav,Louis Farrakhan,bona-fide
13933.wav,FDR,bona-fide
13934.wav,Alec Guinness,bona-fide
13935.wav,Alec Guinness,bona-fide
13936.wav,Bill Clinton,bona-fide
13937.wav,Christopher Hitchens,bona-fide
13939.wav,Richard Nixon,bona-fide
13940.wav,Bernie Sanders,bona-fide
13942.wav,Barack Obama,bona-fide
13943.wav,Donald Trump,bona-fide
13944.wav,Bill Burr,bona-fide
13945.wav,Alec Guinness,bona-fide
13946.wav,Bill Clinton,bona-fide
13947.wav,Alec Guinness,bona-fide
13948.wav,Mark Zuckerberg,bona-fide
13950.wav,Louis Farrakhan,bona-fide
13951.wav,Donald Trump,bona-fide
13952.wav,Ronald Reagan,bona-fide
13953.wav,Barack Obama,bona-fide
13954.wav,Alec Guinness,bona-fide
13956.wav,Bill Clinton,bona-fide
13957.wav,Louis C.K.,bona-fide
13958.wav,Donald Trump,bona-fide
13959.wav,Winston Churchill,bona-fide
13960.wav,Ronald Reagan,bona-fide
13961.wav,Alec Guinness,bona-fide
13962.wav,Dwight Eisenhower,bona-fide
13963.wav,Ronald Reagan,bona-fide
13964.wav,Barack Obama,bona-fide
13965.wav,Barack Obama,bona-fide
13966.wav,Richard Nixon,bona-fide
13968.wav,Bernie Sanders,bona-fide
13969.wav,Donald Trump,bona-fide
13970.wav,Barack Obama,bona-fide
13971.wav,Barack Obama,bona-fide
13972.wav,Ayn Rand,bona-fide
13973.wav,Robert Kardashian,bona-fide
13974.wav,Alec Guinness,bona-fide
13977.wav,Queen Elizabeth II,bona-fide
13978.wav,JFK,bona-fide
13979.wav,Barack Obama,bona-fide
13980.wav,Winston Churchill,bona-fide
13981.wav,Alexandria Ocasio-Cortez,bona-fide
13982.wav,Donald Trump,bona-fide
13983.wav,Barack Obama,bona-fide
13985.wav,Barack Obama,bona-fide
13986.wav,Donald Trump,bona-fide
13988.wav,Bill Clinton,bona-fide
13989.wav,Barack Obama,bona-fide
13991.wav,Alec Guinness,bona-fide
13993.wav,Barack Obama,bona-fide
13997.wav,Barack Obama,bona-fide
13999.wav,Ayn Rand,bona-fide
14000.wav,Christopher Hitchens,bona-fide
14001.wav,Bernie Sanders,bona-fide
14002.wav,Donald Trump,bona-fide
14006.wav,Martin Luther King,bona-fide
14007.wav,Bernie Sanders,bona-fide
14009.wav,Donald Trump,bona-fide
14010.wav,Lyndon Johnson,bona-fide
14011.wav,Christopher Hitchens,bona-fide
14012.wav,Louis Farrakhan,bona-fide
14013.wav,Donald Trump,bona-fide
14014.wav,Ayn Rand,bona-fide
14015.wav,Alec Guinness,bona-fide
14016.wav,Barack Obama,bona-fide
14018.wav,Louis Farrakhan,bona-fide
14019.wav,Donald Trump,bona-fide
14020.wav,Richard Nixon,bona-fide
14022.wav,Bernie Sanders,bona-fide
14023.wav,Bernie Sanders,bona-fide
14024.wav,Donald Trump,bona-fide
14026.wav,Barack Obama,bona-fide
14029.wav,Donald Trump,bona-fide
14030.wav,Bill Burr,bona-fide
14036.wav,Donald Trump,bona-fide
14037.wav,Barack Obama,bona-fide
14038.wav,Ayn Rand,bona-fide
14039.wav,Donald Trump,bona-fide
14040.wav,Martin Luther King,bona-fide
14041.wav,Winston Churchill,bona-fide
14043.wav,Barack Obama,bona-fide
14044.wav,Bill Clinton,bona-fide
14045.wav,Barack Obama,bona-fide
14046.wav,Barack Obama,bona-fide
14048.wav,Donald Trump,bona-fide
14049.wav,Alec Guinness,bona-fide
14052.wav,Milton Friedman,bona-fide
14053.wav,Donald Trump,bona-fide
14054.wav,Malcolm X,bona-fide
14056.wav,Donald Trump,bona-fide
14057.wav,Bill Clinton,bona-fide
14059.wav,Winston Churchill,bona-fide
14061.wav,George Carlin,bona-fide
14062.wav,Milton Friedman,bona-fide
14065.wav,George Carlin,bona-fide
14066.wav,Donald Trump,bona-fide
14068.wav,Ayn Rand,bona-fide
14069.wav,Alec Guinness,bona-fide
14072.wav,Donald Trump,bona-fide
14073.wav,Ayn Rand,bona-fide
14074.wav,Ayn Rand,bona-fide
14075.wav,Malcolm X,bona-fide
14076.wav,Alexandria Ocasio-Cortez,bona-fide
14077.wav,Donald Trump,bona-fide
14078.wav,Barack Obama,bona-fide
14079.wav,Winston Churchill,bona-fide
14081.wav,Ayn Rand,bona-fide
14083.wav,Louis Farrakhan,bona-fide
14085.wav,Ayn Rand,bona-fide
14086.wav,Bernie Sanders,bona-fide
14087.wav,Richard Nixon,bona-fide
14088.wav,Martin Luther King,bona-fide
14093.wav,Barack Obama,bona-fide
14094.wav,Christopher Hitchens,bona-fide
14095.wav,Ayn Rand,bona-fide
14097.wav,George Carlin,bona-fide
14098.wav,Donald Trump,bona-fide
14099.wav,Bill Clinton,bona-fide
14102.wav,Barack Obama,bona-fide
14104.wav,Arnold Schwarzenegger,bona-fide
14105.wav,Bernie Sanders,bona-fide
14106.wav,Bill Clinton,bona-fide
14108.wav,Alec Guinness,bona-fide
14109.wav,Bernie Sanders,bona-fide
14112.wav,Ayn Rand,bona-fide
14113.wav,Donald Trump,bona-fide
14116.wav,Barack Obama,bona-fide
14118.wav,Dwight Eisenhower,bona-fide
14119.wav,Bernie Sanders,bona-fide
14120.wav,Ayn Rand,bona-fide
14122.wav,Scarlett Johansson,bona-fide
14124.wav,Adam Driver,bona-fide
14125.wav,Christopher Hitchens,bona-fide
14127.wav,Alec Guinness,bona-fide
14128.wav,Arnold Schwarzenegger,bona-fide
14129.wav,Barack Obama,bona-fide
14134.wav,Alec Guinness,bona-fide
14139.wav,Ayn Rand,bona-fide
14143.wav,Barack Obama,bona-fide
14144.wav,Ronald Reagan,bona-fide
14145.wav,Alec Guinness,bona-fide
14147.wav,Alec Guinness,bona-fide
14148.wav,Ronald Reagan,bona-fide
14151.wav,Alec Guinness,bona-fide
14154.wav,Ayn Rand,bona-fide
14155.wav,Mark Zuckerberg,bona-fide
14156.wav,Alec Guinness,bona-fide
14157.wav,Bill Clinton,bona-fide
14158.wav,Kanye West,bona-fide
14159.wav,Barack Obama,bona-fide
14160.wav,Ayn Rand,bona-fide
14161.wav,Bill Clinton,bona-fide
14162.wav,Ronald Reagan,bona-fide
14165.wav,Donald Trump,bona-fide
14167.wav,Ayn Rand,bona-fide
14168.wav,Nelson Mandela,bona-fide
14169.wav,Boris Johnson,bona-fide
14171.wav,Bernie Sanders,bona-fide
14173.wav,Bill Clinton,bona-fide
14174.wav,Bernie Sanders,bona-fide
14176.wav,Ronald Reagan,bona-fide
14177.wav,Queen Elizabeth II,bona-fide
14180.wav,Alec Guinness,bona-fide
14181.wav,Boris Johnson,bona-fide
14182.wav,Alec Guinness,bona-fide
14183.wav,JFK,bona-fide
14188.wav,Barack Obama,bona-fide
14190.wav,Ayn Rand,bona-fide
14191.wav,FDR,bona-fide
14192.wav,Alec Guinness,bona-fide
14194.wav,Ronald Reagan,bona-fide
14196.wav,Boris Johnson,bona-fide
14197.wav,Barack Obama,bona-fide
14200.wav,Mark Zuckerberg,bona-fide
14201.wav,Alec Guinness,bona-fide
14205.wav,Barack Obama,bona-fide
14206.wav,Barack Obama,bona-fide
14209.wav,Alec Guinness,bona-fide
14210.wav,Alec Guinness,bona-fide
14211.wav,Mark Zuckerberg,bona-fide
14212.wav,Alec Guinness,bona-fide
14213.wav,Mark Zuckerberg,bona-fide
14214.wav,Bernie Sanders,bona-fide
14215.wav,Milton Friedman,bona-fide
14219.wav,Bernie Sanders,bona-fide
14220.wav,Nelson Mandela,bona-fide
14221.wav,Alec Guinness,bona-fide
14222.wav,Jeff Goldblum,bona-fide
14226.wav,Ayn Rand,bona-fide
14230.wav,Gilbert Gottfried,bona-fide
14231.wav,Ayn Rand,bona-fide
14233.wav,Barack Obama,bona-fide
14234.wav,Louis Farrakhan,bona-fide
14235.wav,Bill Burr,bona-fide
14237.wav,Alec Guinness,bona-fide
14238.wav,Alec Guinness,bona-fide
14240.wav,Donald Trump,bona-fide
14241.wav,JFK,bona-fide
14242.wav,Donald Trump,bona-fide
14243.wav,Barack Obama,bona-fide
14245.wav,Bernie Sanders,bona-fide
14246.wav,Donald Trump,bona-fide
14247.wav,Bernie Sanders,bona-fide
14248.wav,Bill Clinton,bona-fide
14252.wav,Donald Trump,bona-fide
14259.wav,Donald Trump,bona-fide
14260.wav,Christopher Hitchens,bona-fide
14261.wav,Barack Obama,bona-fide
14262.wav,Calvin Coolidge,bona-fide
14263.wav,Christopher Hitchens,bona-fide
14264.wav,Alec Guinness,bona-fide
14266.wav,Ayn Rand,bona-fide
14267.wav,Donald Trump,bona-fide
14268.wav,Dwight Eisenhower,bona-fide
14269.wav,Adam Driver,bona-fide
14270.wav,Alec Guinness,bona-fide
14272.wav,Bernie Sanders,bona-fide
14273.wav,Ronald Reagan,bona-fide
14274.wav,Milton Friedman,bona-fide
14276.wav,Barack Obama,bona-fide
14277.wav,Boris Johnson,bona-fide
14279.wav,Ronald Reagan,bona-fide
14282.wav,Martin Luther King,bona-fide
14283.wav,Dwight Eisenhower,bona-fide
14284.wav,Barack Obama,bona-fide
14286.wav,Donald Trump,bona-fide
14287.wav,Malcolm X,bona-fide
14289.wav,Barack Obama,bona-fide
14290.wav,Ayn Rand,bona-fide
14291.wav,Donald Trump,bona-fide
14293.wav,Barack Obama,bona-fide
14294.wav,Ronald Reagan,bona-fide
14295.wav,Alexandria Ocasio-Cortez,bona-fide
14296.wav,Bill Clinton,bona-fide
14297.wav,Ayn Rand,bona-fide
14298.wav,Barack Obama,bona-fide
14299.wav,Barack Obama,bona-fide
14300.wav,Bernie Sanders,bona-fide
14301.wav,Bernie Sanders,bona-fide
14302.wav,Barack Obama,bona-fide
14304.wav,Bernie Sanders,bona-fide
14305.wav,Alec Guinness,bona-fide
14306.wav,Bill Clinton,bona-fide
14308.wav,Ayn Rand,bona-fide
14309.wav,Donald Trump,bona-fide
14311.wav,Donald Trump,bona-fide
14312.wav,Bill Clinton,bona-fide
14313.wav,Barack Obama,bona-fide
14314.wav,Martin Luther King,bona-fide
14318.wav,John Cleese,bona-fide
14319.wav,Alec Guinness,bona-fide
14320.wav,Alec Guinness,bona-fide
14321.wav,Alec Guinness,bona-fide
14322.wav,Donald Trump,bona-fide
14323.wav,Donald Trump,bona-fide
14324.wav,Barack Obama,bona-fide
14325.wav,Ronald Reagan,bona-fide
14326.wav,FDR,bona-fide
14330.wav,Winston Churchill,bona-fide
14331.wav,Donald Trump,bona-fide
14335.wav,FDR,bona-fide
14337.wav,Bernie Sanders,bona-fide
14339.wav,Ayn Rand,bona-fide
14340.wav,George Carlin,bona-fide
14341.wav,Ayn Rand,bona-fide
14343.wav,FDR,bona-fide
14344.wav,Barack Obama,bona-fide
14346.wav,Alec Guinness,bona-fide
14347.wav,Barack Obama,bona-fide
14348.wav,Barack Obama,bona-fide
14353.wav,Barack Obama,bona-fide
14355.wav,Bill Clinton,bona-fide
14356.wav,Alec Guinness,bona-fide
14358.wav,Bernie Sanders,bona-fide
14359.wav,Bernie Sanders,bona-fide
14364.wav,Winston Churchill,bona-fide
14365.wav,Christopher Hitchens,bona-fide
14367.wav,Ayn Rand,bona-fide
14368.wav,Donald Trump,bona-fide
14369.wav,Alec Guinness,bona-fide
14374.wav,Barack Obama,bona-fide
14375.wav,Donald Trump,bona-fide
14376.wav,Barack Obama,bona-fide
14377.wav,Martin Luther King,bona-fide
14379.wav,Donald Trump,bona-fide
14380.wav,Adam Driver,bona-fide
14381.wav,Alec Guinness,bona-fide
14382.wav,Alec Guinness,bona-fide
14384.wav,Bernie Sanders,bona-fide
14386.wav,Donald Trump,bona-fide
14387.wav,Alexandria Ocasio-Cortez,bona-fide
14388.wav,Arnold Schwarzenegger,bona-fide
14390.wav,Donald Trump,bona-fide
14391.wav,Martin Luther King,bona-fide
14392.wav,Jimmy Carter,bona-fide
14394.wav,Boris Johnson,bona-fide
14395.wav,Bernie Sanders,bona-fide
14397.wav,Ayn Rand,bona-fide
14398.wav,Malcolm X,bona-fide
14399.wav,JFK,bona-fide
14400.wav,Mark Zuckerberg,bona-fide
14401.wav,Dwight Eisenhower,bona-fide
14404.wav,Arnold Schwarzenegger,bona-fide
14405.wav,Alec Guinness,bona-fide
14406.wav,Barack Obama,bona-fide
14407.wav,Barack Obama,bona-fide
14408.wav,Martin Luther King,bona-fide
14410.wav,Bernie Sanders,bona-fide
14412.wav,Nick Offerman,bona-fide
14413.wav,Louis Farrakhan,bona-fide
14416.wav,Barack Obama,bona-fide
14418.wav,Alec Guinness,bona-fide
14419.wav,Donald Trump,bona-fide
14421.wav,Donald Trump,bona-fide
14423.wav,Nelson Mandela,bona-fide
14426.wav,Arnold Schwarzenegger,bona-fide
14429.wav,Louis Farrakhan,bona-fide
14430.wav,Ayn Rand,bona-fide
14431.wav,Christopher Hitchens,bona-fide
14432.wav,Bernie Sanders,bona-fide
14435.wav,Harry Truman,bona-fide
14436.wav,Barack Obama,bona-fide
14437.wav,Ayn Rand,bona-fide
14439.wav,Bill Burr,bona-fide
14443.wav,Barack Obama,bona-fide
14444.wav,Mark Zuckerberg,bona-fide
14445.wav,Barack Obama,bona-fide
14446.wav,Bill Clinton,bona-fide
14447.wav,Winston Churchill,bona-fide
14448.wav,Alec Guinness,bona-fide
14449.wav,Bernie Sanders,bona-fide
14450.wav,Bill Clinton,bona-fide
14451.wav,Alec Guinness,bona-fide
14452.wav,Barack Obama,bona-fide
14453.wav,Bill Clinton,bona-fide
14455.wav,Ayn Rand,bona-fide
14457.wav,Barack Obama,bona-fide
14460.wav,Nelson Mandela,bona-fide
14461.wav,Boris Johnson,bona-fide
14462.wav,Lyndon Johnson,bona-fide
14465.wav,Alexandria Ocasio-Cortez,bona-fide
14467.wav,Ayn Rand,bona-fide
14469.wav,Barack Obama,bona-fide
14470.wav,Bernie Sanders,bona-fide
14475.wav,Bill Clinton,bona-fide
14480.wav,Donald Trump,bona-fide
14483.wav,Bernie Sanders,bona-fide
14486.wav,Barack Obama,bona-fide
14489.wav,Ronald Reagan,bona-fide
14490.wav,Bernie Sanders,bona-fide
14491.wav,Christopher Hitchens,bona-fide
14492.wav,Ronald Reagan,bona-fide
14493.wav,Bill Clinton,bona-fide
14494.wav,Donald Trump,bona-fide
14496.wav,Donald Trump,bona-fide
14498.wav,Christopher Hitchens,bona-fide
14500.wav,Boris Johnson,bona-fide
14502.wav,Christopher Hitchens,bona-fide
14505.wav,Donald Trump,bona-fide
14506.wav,Barack Obama,bona-fide
14507.wav,Ayn Rand,bona-fide
14508.wav,Donald Trump,bona-fide
14509.wav,Barack Obama,bona-fide
14510.wav,Orson Welles,bona-fide
14512.wav,Milton Friedman,bona-fide
14514.wav,Donald Trump,bona-fide
14515.wav,Ronald Reagan,bona-fide
14517.wav,Winston Churchill,bona-fide
14520.wav,Louis Farrakhan,bona-fide
14522.wav,Barack Obama,bona-fide
14526.wav,Barack Obama,bona-fide
14527.wav,George Carlin,bona-fide
14528.wav,Donald Trump,bona-fide
14529.wav,Barack Obama,bona-fide
14530.wav,Bernie Sanders,bona-fide
14534.wav,Donald Trump,bona-fide
14535.wav,Mark Zuckerberg,bona-fide
14536.wav,Bernie Sanders,bona-fide
14537.wav,Barack Obama,bona-fide
14539.wav,Mark Zuckerberg,bona-fide
14540.wav,Ronald Reagan,bona-fide
14541.wav,Donald Trump,bona-fide
14542.wav,Ayn Rand,bona-fide
14543.wav,Bernie Sanders,bona-fide
14544.wav,Winston Churchill,bona-fide
14545.wav,Alec Guinness,bona-fide
14546.wav,Ayn Rand,bona-fide
14547.wav,Barack Obama,bona-fide
14550.wav,Ayn Rand,bona-fide
14553.wav,Ronald Reagan,bona-fide
14554.wav,Donald Trump,bona-fide
14555.wav,Alec Guinness,bona-fide
14557.wav,Boris Johnson,bona-fide
14560.wav,Barack Obama,bona-fide
14561.wav,Arnold Schwarzenegger,bona-fide
14562.wav,Alexandria Ocasio-Cortez,bona-fide
14563.wav,Ayn Rand,bona-fide
14567.wav,Alec Guinness,bona-fide
14569.wav,Bill Clinton,bona-fide
14570.wav,Richard Nixon,bona-fide
14571.wav,Bernie Sanders,bona-fide
