file,speaker,label
18017.wav,Milton Friedman,spoof
18018.wav,Bernie Sanders,spoof
18020.wav,Bernie Sanders,spoof
18021.wav,Alec Guinness,spoof
18022.wav,Bill Clinton,spoof
18025.wav,Ronald Reagan,spoof
18027.wav,Alec Guinness,spoof
18028.wav,Ayn Rand,spoof
18029.wav,Martin Luther King,spoof
18031.wav,Bernie Sanders,spoof
18032.wav,Alec Guinness,spoof
18035.wav,Milton Friedman,spoof
18036.wav,JFK,spoof
18037.wav,Bernie Sanders,spoof
18042.wav,Donald Trump,spoof
18043.wav,Queen Elizabeth II,spoof
18044.wav,Queen Elizabeth II,spoof
18048.wav,Alec Guinness,spoof
18054.wav,Nelson Mandela,spoof
18058.wav,Ronald Reagan,spoof
18060.wav,Queen Elizabeth II,spoof
18061.wav,Alec Guinness,spoof
18069.wav,Calvin Coolidge,spoof
18072.wav,Ayn Rand,spoof
18075.wav,George W. Bush,spoof
18076.wav,Bernie Sanders,spoof
18079.wav,Ronald Reagan,spoof
18081.wav,Gilbert Gottfried,spoof
18084.wav,Ayn Rand,spoof
18086.wav,Barack Obama,spoof
18088.wav,Bill Clinton,spoof
18091.wav,Bernie Sanders,spoof
18093.wav,Mark Zuckerberg,spoof
18100.wav,Donald Trump,spoof
18102.wav,Bernie Sanders,spoof
18108.wav,Bill Clinton,spoof
18109.wav,Ayn Rand,spoof
18110.wav,Ronald Reagan,spoof
18111.wav,Ayn Rand,spoof
18112.wav,Bill Clinton,spoof
18113.wav,Tucker Carlson,spoof
18116.wav,Christopher Hitchens,spoof
18118.wav,Bernie Sanders,spoof
18119.wav,Orson Welles,spoof
18123.wav,Kanye West,spoof
18124.wav,Bob Ross,spoof
18130.wav,Ayn Rand,spoof
18131.wav,Ayn Rand,spoof
18134.wav,Alan Watts,spoof
18139.wav,Kanye West,spoof
18142.wav,Queen Elizabeth II,spoof
18145.wav,Ayn Rand,spoof
18150.wav,Bernie Sanders,spoof
18151.wav,Alec Guinness,spoof
18153.wav,FDR,spoof
18154.wav,Ronald Reagan,spoof
18159.wav,Jimmy Carter,spoof
18160.wav,John Cleese,spoof
18162.wav,Alec Guinness,spoof
18163.wav,Bernie Sanders,spoof
18167.wav,FDR,spoof
18168.wav,The Notorious B.I.G.,spoof
18171.wav,Alec Guinness,spoof
18173.wav,Bernie Sanders,spoof
18176.wav,Ayn Rand,spoof
18177.wav,Barack Obama,spoof
18178.wav,Alec Guinness,spoof
18181.wav,George W. Bush,spoof
18189.wav,Ayn Rand,spoof
18192.wav,Ayn Rand,spoof
18195.wav,Ronald Reagan,spoof
18196.wav,Queen Elizabeth II,spoof
18197.wav,Jerry Seinfeld,spoof
18198.wav,Alec Guinness,spoof
18205.wav,Orson Welles,spoof
18206.wav,Christopher Hitchens,spoof
18209.wav,Ronald Reagan,spoof
18210.wav,George Carlin,spoof
18213.wav,2Pac,spoof
18214.wav,Winston Churchill,spoof
18215.wav,George W. Bush,spoof
18216.wav,Bernie Sanders,spoof
18219.wav,Ayn Rand,spoof
18220.wav,Winston Churchill,spoof
18226.wav,Bill Clinton,spoof
18234.wav,Bill Clinton,spoof
18236.wav,Orson Welles,spoof
18239.wav,Christopher Hitchens,spoof
18240.wav,Louis C.K.,spoof
18249.wav,Queen Elizabeth II,spoof
18251.wav,Christopher Hitchens,spoof
18252.wav,Adam Driver,spoof
18253.wav,The Notorious B.I.G.,spoof
18254.wav,Christopher Hitchens,spoof
18260.wav,JFK,spoof
18261.wav,Alec Guinness,spoof
18263.wav,Ronald Reagan,spoof
18264.wav,Alan Watts,spoof
18266.wav,Christopher Hitchens,spoof
18267.wav,Christopher Hitchens,spoof
18269.wav,Frank Sinatra,spoof
18270.wav,Adam Driver,spoof
18271.wav,Bernie Sanders,spoof
18274.wav,Bernie Sanders,spoof
18277.wav,Milton Friedman,spoof
18278.wav,Bob Ross,spoof
18279.wav,Bernie Sanders,spoof
18280.wav,Alec Guinness,spoof
18281.wav,Ronald Reagan,spoof
18282.wav,Alec Guinness,spoof
18287.wav,Bill Clinton,spoof
18291.wav,Bernie Sanders,spoof
18292.wav,Alan Watts,spoof
18295.wav,Nelson Mandela,spoof
18296.wav,Christopher Hitchens,spoof
18297.wav,Donald Trump,spoof
18299.wav,George W. Bush,spoof
18300.wav,Alec Guinness,spoof
18302.wav,Martin Luther King,spoof
18303.wav,FDR,spoof
18306.wav,Alec Guinness,spoof
18319.wav,JFK,spoof
18320.wav,Bernie Sanders,spoof
18321.wav,Bernie Sanders,spoof
18323.wav,Ronald Reagan,spoof
18325.wav,Kanye West,spoof
18326.wav,Alec Guinness,spoof
18328.wav,Ayn Rand,spoof
18330.wav,Bernie Sanders,spoof
18331.wav,Mark Zuckerberg,spoof
18334.wav,FDR,spoof
18339.wav,Louis Farrakhan,spoof
18340.wav,Martin Luther King,spoof
18341.wav,Bernie Sanders,spoof
18342.wav,Ayn Rand,spoof
18343.wav,Nelson Mandela,spoof
18345.wav,Bernie Sanders,spoof
18351.wav,Dave Chappelle,spoof
18358.wav,Bernie Sanders,spoof
18359.wav,Boris Johnson,spoof
18362.wav,Bernie Sanders,spoof
18363.wav,Arnold Schwarzenegger,spoof
18366.wav,Ayn Rand,spoof
18368.wav,Mark Zuckerberg,spoof
18370.wav,Ayn Rand,spoof
18371.wav,Ayn Rand,spoof
18372.wav,Mark Zuckerberg,spoof
18379.wav,Alec Guinness,spoof
18381.wav,Alec Guinness,spoof
18384.wav,Alec Guinness,spoof
18392.wav,Martin Luther King,spoof
18395.wav,Ronald Reagan,spoof
18399.wav,Christopher Hitchens,spoof
18405.wav,Mark Zuckerberg,spoof
18409.wav,Bill Burr,spoof
18410.wav,Ayn Rand,spoof
18412.wav,Bernie Sanders,spoof
18416.wav,Alec Guinness,spoof
18418.wav,Christopher Hitchens,spoof
18419.wav,Alec Guinness,spoof
18422.wav,Bernie Sanders,spoof
18423.wav,2Pac,spoof
18430.wav,Bernie Sanders,spoof
18431.wav,Christopher Hitchens,spoof
18434.wav,Ayn Rand,spoof
18436.wav,The Notorious B.I.G.,spoof
18443.wav,Queen Elizabeth II,spoof
18446.wav,Alec Guinness,spoof
18452.wav,Mark Zuckerberg,spoof
18453.wav,Alec Guinness,spoof
18454.wav,Alec Guinness,spoof
18458.wav,Ronald Reagan,spoof
18461.wav,Winston Churchill,spoof
18465.wav,Bernie Sanders,spoof
18466.wav,Bernie Sanders,spoof
18467.wav,Alec Guinness,spoof
18472.wav,Donald Trump,spoof
18473.wav,Christopher Hitchens,spoof
18474.wav,Milton Friedman,spoof
18475.wav,FDR,spoof
18476.wav,Ayn Rand,spoof
18477.wav,Bernie Sanders,spoof
18480.wav,Mark Zuckerberg,spoof
18482.wav,Alexandria Ocasio-Cortez,spoof
18483.wav,Gilbert Gottfried,spoof
18484.wav,George W. Bush,spoof
18491.wav,Ayn Rand,spoof
18499.wav,Ayn Rand,spoof
18501.wav,Ayn Rand,spoof
18503.wav,Bernie Sanders,spoof
18509.wav,John Cleese,spoof
18513.wav,Bernie Sanders,spoof
18514.wav,Nelson Mandela,spoof
18516.wav,Milton Friedman,spoof
18518.wav,Alec Guinness,spoof
18520.wav,Mark Zuckerberg,spoof
18527.wav,JFK,spoof
18533.wav,Bernie Sanders,spoof
18534.wav,Alec Guinness,spoof
18535.wav,Bernie Sanders,spoof
18537.wav,Ayn Rand,spoof
18538.wav,Alec Guinness,spoof
18543.wav,Christopher Hitchens,spoof
18547.wav,Alec Guinness,spoof
18548.wav,Bill Clinton,spoof
18552.wav,Ayn Rand,spoof
18556.wav,Christopher Hitchens,spoof
18557.wav,Kanye West,spoof
18562.wav,Bill Clinton,spoof
18563.wav,Alec Guinness,spoof
18566.wav,Milton Friedman,spoof
18567.wav,Ayn Rand,spoof
18568.wav,Nelson Mandela,spoof
18570.wav,FDR,spoof
18572.wav,Alec Guinness,spoof
18573.wav,Ayn Rand,spoof
18575.wav,Ayn Rand,spoof
18576.wav,Alec Guinness,spoof
18580.wav,Ayn Rand,spoof
18582.wav,Barack Obama,spoof
18583.wav,Bernie Sanders,spoof
18588.wav,Bernie Sanders,spoof
18589.wav,Mr. Rogers,spoof
18591.wav,Bernie Sanders,spoof
18595.wav,William F. Buckley,spoof
18596.wav,Bernie Sanders,spoof
18600.wav,Queen Elizabeth II,spoof
18602.wav,Bill Clinton,spoof
18603.wav,George Carlin,spoof
18604.wav,Christopher Hitchens,spoof
18610.wav,Mark Zuckerberg,spoof
18611.wav,Bill Clinton,spoof
18614.wav,Bernie Sanders,spoof
18620.wav,Alec Guinness,spoof
18621.wav,Ayn Rand,spoof
18629.wav,JFK,spoof
18630.wav,Bernie Sanders,spoof
18633.wav,Bill Clinton,spoof
18634.wav,Martin Luther King,spoof
18635.wav,Ronald Reagan,spoof
18636.wav,Norm MacDonald,spoof
18639.wav,John Cleese,spoof
18640.wav,Louis C.K.,spoof
18641.wav,Ayn Rand,spoof
18642.wav,Bernie Sanders,spoof
18646.wav,Alec Guinness,spoof
18648.wav,FDR,spoof
18657.wav,Christopher Hitchens,spoof
18658.wav,Ronald Reagan,spoof
18661.wav,Winston Churchill,spoof
18667.wav,Bernie Sanders,spoof
18669.wav,Alec Guinness,spoof
18671.wav,Alec Guinness,spoof
18673.wav,Christopher Hitchens,spoof
18675.wav,Alec Guinness,spoof
18680.wav,Bernie Sanders,spoof
18681.wav,Martin Luther King,spoof
18683.wav,Bernie Sanders,spoof
18693.wav,Gilbert Gottfried,spoof
18702.wav,Bernie Sanders,spoof
18705.wav,Gilbert Gottfried,spoof
18708.wav,Orson Welles,spoof
18710.wav,Alec Guinness,spoof
18714.wav,Queen Elizabeth II,spoof
18716.wav,Robert Kardashian,spoof
18717.wav,Alec Guinness,spoof
18719.wav,Bernie Sanders,spoof
18723.wav,JFK,spoof
18730.wav,Nelson Mandela,spoof
18731.wav,Tucker Carlson,spoof
18735.wav,Bill Clinton,spoof
18740.wav,Bernie Sanders,spoof
18750.wav,Ayn Rand,spoof
18755.wav,Mark Zuckerberg,spoof
18757.wav,Nelson Mandela,spoof
18760.wav,Queen Elizabeth II,spoof
18764.wav,Bernie Sanders,spoof
18772.wav,Bernie Sanders,spoof
18773.wav,Orson Welles,spoof
18775.wav,Richard Nixon,spoof
18782.wav,Barack Obama,spoof
18784.wav,Ayn Rand,spoof
18796.wav,Ayn Rand,spoof
18797.wav,Bernie Sanders,spoof
18798.wav,Ronald Reagan,spoof
18804.wav,Ayn Rand,spoof
18805.wav,Alec Guinness,spoof
18807.wav,FDR,spoof
18809.wav,Bernie Sanders,spoof
18810.wav,Queen Elizabeth II,spoof
18813.wav,2Pac,spoof
18815.wav,Winston Churchill,spoof
18816.wav,Orson Welles,spoof
18818.wav,George W. Bush,spoof
18823.wav,George W. Bush,spoof
18824.wav,Robert Kardashian,spoof
18825.wav,Mark Zuckerberg,spoof
18826.wav,Ayn Rand,spoof
18831.wav,Dave Chappelle,spoof
18834.wav,Barack Obama,spoof
18844.wav,Ronald Reagan,spoof
18845.wav,Milton Friedman,spoof
18852.wav,George W. Bush,spoof
18856.wav,Alexandria Ocasio-Cortez,spoof
18857.wav,Alec Guinness,spoof
18865.wav,Christopher Hitchens,spoof
18866.wav,George W. Bush,spoof
18869.wav,Bill Clinton,spoof
18873.wav,Bernie Sanders,spoof
18874.wav,Ronald Reagan,spoof
18877.wav,Winston Churchill,spoof
18878.wav,Martin Luther King,spoof
18880.wav,Bill Clinton,spoof
18888.wav,Alan Watts,spoof
18891.wav,Winston Churchill,spoof
18892.wav,Ayn Rand,spoof
18896.wav,Milton Friedman,spoof
18902.wav,Nelson Mandela,spoof
18905.wav,Ayn Rand,spoof
18908.wav,Christopher Hitchens,spoof
18914.wav,Ayn Rand,spoof
18915.wav,Ayn Rand,spoof
18917.wav,Alec Guinness,spoof
18918.wav,Ayn Rand,spoof
18919.wav,Alec Guinness,spoof
18920.wav,Alec Guinness,spoof
18922.wav,Christopher Hitchens,spoof
18924.wav,Barack Obama,spoof
18928.wav,Bernie Sanders,spoof
18929.wav,2Pac,spoof
18930.wav,Ayn Rand,spoof
18931.wav,Nelson Mandela,spoof
18933.wav,Bill Clinton,spoof
18937.wav,JFK,spoof
18938.wav,Ayn Rand,spoof
18941.wav,Ronald Reagan,spoof
18943.wav,Bernie Sanders,spoof
18944.wav,Winston Churchill,spoof
18945.wav,2Pac,spoof
18946.wav,Ayn Rand,spoof
18949.wav,Bernie Sanders,spoof
18958.wav,Malcolm X,spoof
18962.wav,Orson Welles,spoof
18964.wav,Ronald Reagan,spoof
18965.wav,Alec Guinness,spoof
18966.wav,Ayn Rand,spoof
18968.wav,Winston Churchill,spoof
18970.wav,JFK,spoof
18974.wav,Bill Clinton,spoof
18977.wav,George Carlin,spoof
18978.wav,Bill Clinton,spoof
18979.wav,Barack Obama,spoof
18980.wav,Orson Welles,spoof
18981.wav,Bernie Sanders,spoof
18982.wav,Donald Trump,spoof
18987.wav,Milton Friedman,spoof
18988.wav,Christopher Hitchens,spoof
18989.wav,Ronald Reagan,spoof
18991.wav,Ronald Reagan,spoof
18992.wav,Ayn Rand,spoof
18995.wav,Alec Guinness,spoof
18999.wav,Ayn Rand,spoof
19003.wav,Christopher Hitchens,spoof
19008.wav,Ronald Reagan,spoof
19009.wav,John Cleese,spoof
19012.wav,Adam Driver,spoof
19013.wav,Mark Zuckerberg,spoof
19014.wav,Norm MacDonald,spoof
19015.wav,Bernie Sanders,spoof
19017.wav,Bernie Sanders,spoof
19021.wav,Ronald Reagan,spoof
19022.wav,Alec Guinness,spoof
19023.wav,Boris Johnson,spoof
19025.wav,Bill Clinton,spoof
19030.wav,Queen Elizabeth II,spoof
19035.wav,Alec Guinness,spoof
19036.wav,Bill Clinton,spoof
19040.wav,Winston Churchill,spoof
19041.wav,Bill Clinton,spoof
19043.wav,Alan Watts,spoof
19045.wav,Ayn Rand,spoof
19049.wav,Ayn Rand,spoof
19051.wav,Alec Guinness,spoof
19052.wav,Bernie Sanders,spoof
19054.wav,Kanye West,spoof
19057.wav,Alec Guinness,spoof
19061.wav,Queen Elizabeth II,spoof
19065.wav,Queen Elizabeth II,spoof
19068.wav,Bernie Sanders,spoof
19073.wav,Alec Guinness,spoof
19075.wav,Bill Clinton,spoof
19077.wav,Milton Friedman,spoof
19078.wav,Ronald Reagan,spoof
19079.wav,Alexandria Ocasio-Cortez,spoof
19087.wav,Alec Guinness,spoof
19088.wav,Norm MacDonald,spoof
19090.wav,Alan Watts,spoof
19096.wav,Bill Clinton,spoof
19097.wav,Bernie Sanders,spoof
19102.wav,Ayn Rand,spoof
19104.wav,Winston Churchill,spoof
19105.wav,Ayn Rand,spoof
19106.wav,Ayn Rand,spoof
19110.wav,Malcolm X,spoof
19113.wav,Barack Obama,spoof
19114.wav,Bernie Sanders,spoof
19119.wav,Alec Guinness,spoof
19120.wav,Bernie Sanders,spoof
19129.wav,Mark Zuckerberg,spoof
19133.wav,Queen Elizabeth II,spoof
19135.wav,Orson Welles,spoof
19138.wav,Norm MacDonald,spoof
19139.wav,The Notorious B.I.G.,spoof
19141.wav,Barack Obama,spoof
19142.wav,Bill Clinton,spoof
19147.wav,Bill Clinton,spoof
19151.wav,Alec Guinness,spoof
19152.wav,Norm MacDonald,spoof
19155.wav,Barack Obama,spoof
19157.wav,Martin Luther King,spoof
19158.wav,Bill Clinton,spoof
19160.wav,Nelson Mandela,spoof
19162.wav,Milton Friedman,spoof
19167.wav,Bernie Sanders,spoof
19168.wav,Bernie Sanders,spoof
19169.wav,Martin Luther King,spoof
19172.wav,Ayn Rand,spoof
19182.wav,Ayn Rand,spoof
19183.wav,Ronald Reagan,spoof
19184.wav,Martin Luther King,spoof
19185.wav,Bill Clinton,spoof
19186.wav,Queen Elizabeth II,spoof
19187.wav,Bernie Sanders,spoof
19188.wav,Christopher Hitchens,spoof
19190.wav,George Carlin,spoof
19191.wav,Gilbert Gottfried,spoof
19192.wav,Queen Elizabeth II,spoof
19193.wav,Bernie Sanders,spoof
19194.wav,Alexandria Ocasio-Cortez,spoof
19197.wav,Barack Obama,spoof
19204.wav,Ronald Reagan,spoof
19206.wav,Bill Clinton,spoof
19207.wav,Alec Guinness,spoof
19208.wav,The Notorious B.I.G.,spoof
19209.wav,Alec Guinness,spoof
19214.wav,Bill Clinton,spoof
19219.wav,Tucker Carlson,spoof
19220.wav,Alec Guinness,spoof
19227.wav,Alec Guinness,spoof
19232.wav,Kanye West,spoof
19233.wav,Queen Elizabeth II,spoof
19237.wav,Milton Friedman,spoof
19243.wav,Bernie Sanders,spoof
19244.wav,Nelson Mandela,spoof
19249.wav,Ayn Rand,spoof
19251.wav,Bill Clinton,spoof
19252.wav,Bernie Sanders,spoof
19254.wav,Christopher Hitchens,spoof
19256.wav,Arnold Schwarzenegger,spoof
19258.wav,Mark Zuckerberg,spoof
19263.wav,Alec Guinness,spoof
19264.wav,Alan Watts,spoof
19266.wav,Adam Driver,spoof
19269.wav,Bernie Sanders,spoof
19271.wav,Jerry Seinfeld,spoof
19275.wav,Alec Guinness,spoof
19278.wav,Christopher Hitchens,spoof
19281.wav,JFK,spoof
19283.wav,Donald Trump,spoof
19284.wav,Barack Obama,spoof
19289.wav,Queen Elizabeth II,spoof
19290.wav,Alec Guinness,spoof
19291.wav,Martin Luther King,spoof
19292.wav,Ayn Rand,spoof
19298.wav,Barack Obama,spoof
19300.wav,Alec Guinness,spoof
19301.wav,Alec Guinness,spoof
19304.wav,Norm MacDonald,spoof
19305.wav,Alec Guinness,spoof
19307.wav,FDR,spoof
19314.wav,Bernie Sanders,spoof
19315.wav,Martin Luther King,spoof
19321.wav,Scarlett Johansson,spoof
19322.wav,Ronald Reagan,spoof
19326.wav,Alec Guinness,spoof
19327.wav,Ayn Rand,spoof
19329.wav,Alec Guinness,spoof
19335.wav,Ronald Reagan,spoof
19336.wav,Malcolm X,spoof
19337.wav,The Notorious B.I.G.,spoof
19341.wav,Ayn Rand,spoof
19345.wav,Alexandria Ocasio-Cortez,spoof
19347.wav,Boris Johnson,spoof
19355.wav,Bernie Sanders,spoof
19359.wav,Bernie Sanders,spoof
19364.wav,Bill Burr,spoof
19365.wav,Ronald Reagan,spoof
19367.wav,Queen Elizabeth II,spoof
19371.wav,Bernie Sanders,spoof
19372.wav,Ronald Reagan,spoof
19374.wav,The Notorious B.I.G.,spoof
19378.wav,Dwight Eisenhower,spoof
19380.wav,Milton Friedman,spoof
19382.wav,Bob Ross,spoof
19384.wav,Barack Obama,spoof
19385.wav,Alec Guinness,spoof
19387.wav,Christopher Hitchens,spoof
19389.wav,Bernie Sanders,spoof
19390.wav,Martin Luther King,spoof
19391.wav,Queen Elizabeth II,spoof
19393.wav,Bill Clinton,spoof
19394.wav,The Notorious B.I.G.,spoof
19396.wav,Bernie Sanders,spoof
19399.wav,Dwight Eisenhower,spoof
19405.wav,Ayn Rand,spoof
19408.wav,Christopher Hitchens,spoof
19409.wav,Alexandria Ocasio-Cortez,spoof
19411.wav,Kanye West,spoof
19426.wav,Barack Obama,spoof
19431.wav,FDR,spoof
19432.wav,Ayn Rand,spoof
19435.wav,Bill Clinton,spoof
19438.wav,Alec Guinness,spoof
19441.wav,Ronald Reagan,spoof
19443.wav,Alan Watts,spoof
19445.wav,Mr. Rogers,spoof
19447.wav,Ayn Rand,spoof
19448.wav,Ronald Reagan,spoof
19450.wav,Christopher Hitchens,spoof
19452.wav,Bill Clinton,spoof
19453.wav,Nelson Mandela,spoof
19455.wav,Bernie Sanders,spoof
19456.wav,Ayn Rand,spoof
19460.wav,2Pac,spoof
19461.wav,Bernie Sanders,spoof
19462.wav,Bernie Sanders,spoof
19474.wav,Arnold Schwarzenegger,spoof
19476.wav,Ayn Rand,spoof
19478.wav,Mark Zuckerberg,spoof
19481.wav,Milton Friedman,spoof
19483.wav,Bill Clinton,spoof
19484.wav,Bernie Sanders,spoof
19485.wav,Bernie Sanders,spoof
19487.wav,Christopher Hitchens,spoof
19488.wav,Winston Churchill,spoof
19489.wav,Gilbert Gottfried,spoof
19491.wav,Bill Clinton,spoof
19494.wav,FDR,spoof
19495.wav,Ronald Reagan,spoof
19498.wav,Bernie Sanders,spoof
19499.wav,Winston Churchill,spoof
19500.wav,Milton Friedman,spoof
19501.wav,Bill Clinton,spoof
19503.wav,Bernie Sanders,spoof
19504.wav,Alec Guinness,spoof
19510.wav,The Notorious B.I.G.,spoof
19511.wav,Barack Obama,spoof
19516.wav,Boris Johnson,spoof
19518.wav,Martin Luther King,spoof
19520.wav,Alexandria Ocasio-Cortez,spoof
19521.wav,Christopher Hitchens,spoof
19523.wav,FDR,spoof
19527.wav,Ronald Reagan,spoof
19528.wav,Ronald Reagan,spoof
19535.wav,Ayn Rand,spoof
19537.wav,Bill Burr,spoof
19538.wav,Ronald Reagan,spoof
19540.wav,Alec Guinness,spoof
19541.wav,Alec Guinness,spoof
19542.wav,Alec Guinness,spoof
19545.wav,Alec Guinness,spoof
19552.wav,Mark Zuckerberg,spoof
19553.wav,Alec Guinness,spoof
19557.wav,Christopher Hitchens,spoof
19560.wav,Norm MacDonald,spoof
19562.wav,Scarlett Johansson,spoof
19563.wav,Martin Luther King,spoof
19565.wav,George W. Bush,spoof
19566.wav,Barack Obama,spoof
19567.wav,Alec Guinness,spoof
19570.wav,Adam Driver,spoof
19573.wav,Bill Clinton,spoof
19576.wav,Dwight Eisenhower,spoof
19577.wav,The Notorious B.I.G.,spoof
19578.wav,Bill Clinton,spoof
19579.wav,Ayn Rand,spoof
19580.wav,Nelson Mandela,spoof
19583.wav,Ronald Reagan,spoof
19587.wav,Queen Elizabeth II,spoof
19588.wav,JFK,spoof
19591.wav,Nelson Mandela,spoof
19592.wav,Ronald Reagan,spoof
19594.wav,Alec Guinness,spoof
19596.wav,Christopher Hitchens,spoof
19598.wav,Alan Watts,spoof
19599.wav,Louis Farrakhan,spoof
19601.wav,Orson Welles,spoof
19602.wav,JFK,spoof
19605.wav,Barack Obama,spoof
19606.wav,Queen Elizabeth II,spoof
19607.wav,Winston Churchill,spoof
19610.wav,Alec Guinness,spoof
19611.wav,Alec Guinness,spoof
19616.wav,Alec Guinness,spoof
19617.wav,Frank Sinatra,spoof
19618.wav,George W. Bush,spoof
19620.wav,Orson Welles,spoof
19624.wav,Ronald Reagan,spoof
19625.wav,Barack Obama,spoof
19627.wav,Nelson Mandela,spoof
19629.wav,Barack Obama,spoof
19630.wav,Donald Trump,spoof
19633.wav,Alec Guinness,spoof
19635.wav,Alec Guinness,spoof
19646.wav,Alec Guinness,spoof
19657.wav,Bernie Sanders,spoof
19661.wav,Ronald Reagan,spoof
19667.wav,Ronald Reagan,spoof
19668.wav,Bill Clinton,spoof
19671.wav,Gilbert Gottfried,spoof
19674.wav,Alec Guinness,spoof
19676.wav,Bernie Sanders,spoof
19677.wav,Alec Guinness,spoof
19682.wav,Winston Churchill,spoof
19683.wav,Alec Guinness,spoof
19685.wav,Bill Clinton,spoof
19687.wav,JFK,spoof
19689.wav,Alec Guinness,spoof
19694.wav,Bernie Sanders,spoof
19696.wav,Christopher Hitchens,spoof
19698.wav,JFK,spoof
19700.wav,JFK,spoof
19706.wav,Ayn Rand,spoof
19709.wav,Mark Zuckerberg,spoof
19710.wav,Orson Welles,spoof
19713.wav,Scarlett Johansson,spoof
19715.wav,Harry Truman,spoof
19716.wav,Adam Driver,spoof
19720.wav,Alan Watts,spoof
19721.wav,Bill Burr,spoof
19723.wav,Ronald Reagan,spoof
19727.wav,Christopher Hitchens,spoof
19728.wav,Martin Luther King,spoof
19729.wav,Alec Guinness,spoof
19732.wav,Alec Guinness,spoof
19734.wav,Alec Guinness,spoof
19737.wav,Bill Clinton,spoof
19739.wav,Ayn Rand,spoof
19750.wav,Ronald Reagan,spoof
19752.wav,George W. Bush,spoof
19753.wav,Bill Clinton,spoof
19757.wav,Martin Luther King,spoof
19762.wav,Ayn Rand,spoof
19765.wav,Milton Friedman,spoof
19766.wav,Christopher Hitchens,spoof
19769.wav,Bill Clinton,spoof
19770.wav,Ronald Reagan,spoof
19773.wav,Christopher Hitchens,spoof
19775.wav,Alec Guinness,spoof
19776.wav,Alec Guinness,spoof
19777.wav,Christopher Hitchens,spoof
19780.wav,Ronald Reagan,spoof
19781.wav,Ayn Rand,spoof
19782.wav,Alec Guinness,spoof
19784.wav,Scarlett Johansson,spoof
19790.wav,Alec Guinness,spoof
19794.wav,Bernie Sanders,spoof
19796.wav,Ayn Rand,spoof
19799.wav,Alec Guinness,spoof
19805.wav,JFK,spoof
19806.wav,Ayn Rand,spoof
19811.wav,Alec Guinness,spoof
19812.wav,The Notorious B.I.G.,spoof
19816.wav,The Notorious B.I.G.,spoof
19817.wav,Christopher Hitchens,spoof
19820.wav,Bill Clinton,spoof
19821.wav,The Notorious B.I.G.,spoof
19823.wav,Ronald Reagan,spoof
19824.wav,Milton Friedman,spoof
19825.wav,Ayn Rand,spoof
19827.wav,Orson Welles,spoof
19828.wav,Ronald Reagan,spoof
19831.wav,The Notorious B.I.G.,spoof
19832.wav,Orson Welles,spoof
19834.wav,Ronald Reagan,spoof
19835.wav,Christopher Hitchens,spoof
19837.wav,Alec Guinness,spoof
19838.wav,Alec Guinness,spoof
19843.wav,Bob Ross,spoof
19844.wav,George W. Bush,spoof
19846.wav,Ronald Reagan,spoof
19847.wav,Martin Luther King,spoof
19852.wav,Milton Friedman,spoof
19853.wav,Alan Watts,spoof
19855.wav,Alec Guinness,spoof
19858.wav,Adam Driver,spoof
19860.wav,Queen Elizabeth II,spoof
19861.wav,Christopher Hitchens,spoof
19863.wav,Ayn Rand,spoof
19865.wav,Alec Guinness,spoof
19868.wav,Alec Guinness,spoof
19870.wav,Bernie Sanders,spoof
19873.wav,Ayn Rand,spoof
19877.wav,Alec Guinness,spoof
19884.wav,Mark Zuckerberg,spoof
19885.wav,Martin Luther King,spoof
19887.wav,Ronald Reagan,spoof
19893.wav,Ayn Rand,spoof
19895.wav,Ayn Rand,spoof
19896.wav,Christopher Hitchens,spoof
19897.wav,Ayn Rand,spoof
19899.wav,Ayn Rand,spoof
19900.wav,Martin Luther King,spoof
19901.wav,2Pac,spoof
19903.wav,Orson Welles,spoof
19904.wav,Mr. Rogers,spoof
19907.wav,Alec Guinness,spoof
19908.wav,William F. Buckley,spoof
19909.wav,Alec Guinness,spoof
19911.wav,Ronald Reagan,spoof
19913.wav,Ronald Reagan,spoof
19915.wav,Norm MacDonald,spoof
19920.wav,Mark Zuckerberg,spoof
19925.wav,Alec Guinness,spoof
19926.wav,Ronald Reagan,spoof
19931.wav,Mark Zuckerberg,spoof
19936.wav,Bill Clinton,spoof
19942.wav,Alec Guinness,spoof
19946.wav,Ronald Reagan,spoof
19951.wav,Christopher Hitchens,spoof
19956.wav,Winston Churchill,spoof
19957.wav,Alan Watts,spoof
19958.wav,Alec Guinness,spoof
19960.wav,Robert Kardashian,spoof
19962.wav,Ayn Rand,spoof
19966.wav,Ayn Rand,spoof
19968.wav,Alec Guinness,spoof
